list-none-s,1,1000,1,3000,3223926,1074,33
list-none-s,2,1000,1,6000,13308939,2218,3384
list-none-s,4,1000,1,12000,49076848,4089,14872
list-none-s,8,1000,1,24000,175203716,7300,53846
list-none-s,12,1000,1,36000,649777078,18049,228733
list-none-s,16,1000,1,48000,1157266511,24109,435902
list-none-s,24,1000,1,72000,3846662453,53425,1666114
list-none-m,1,1000,1,3000,3287481,1095,37
list-none-m,2,1000,1,6000,19911481,3318,4945
list-none-m,4,1000,1,12000,77209434,6434,26287
list-none-m,8,1000,1,24000,317592031,13233,128443
list-none-m,12,1000,1,36000,648721621,18020,249158
list-none-m,16,1000,1,48000,1159451502,24155,424743
list-none-m,24,1000,1,72000,2793682044,38801,1020194
list-id-none,1,1,4,3,218047,72682,0
list-id-none,1,2,4,6,303884,50647,0
list-id-none,1,4,4,12,172244,14353,0
list-id-none,1,8,4,24,297638,12401,0
list-id-none,1,16,4,48,496259,10338,0
list-id-none,4,1,4,12,1330108,110842,0
list-id-none,4,2,4,24,6276428,261517,0
list-id-none,4,4,4,48,2845575,59282,0
list-id-none,4,8,4,96,814706,8486,0
list-id-none,4,16,4,192,14290651,74430,0
list-id-none,8,1,4,24,14274227,594759,0
list-id-none,8,2,4,48,1178738,24557,0
list-id-none,8,4,4,96,1449667,15100,0
list-id-none,8,8,4,192,55364648,288357,0
list-id-none,8,16,4,384,1860169,4844,0
list-id-none,12,1,4,36,8418582,233849,0
list-id-none,12,2,4,72,3602252,50031,0
list-id-none,12,4,4,144,2612878,18144,0
list-id-none,12,8,4,288,2704824,9391,0
list-id-none,12,16,4,576,2173860,3774,0
list-id-none,16,1,4,48,2250142,46877,0
list-id-none,16,2,4,96,5555938,57874,0
list-id-none,16,4,4,192,2735043,14245,0
list-id-none,16,8,4,384,10209261,26586,0
list-id-none,16,16,4,768,12630922,16446,0
list-id-m,1,10,4,30,515566,17185,345
list-id-m,1,20,4,60,891473,14857,674
list-id-m,1,40,4,120,364332,3036,59
list-id-m,1,80,4,240,1657479,6906,449
list-id-m,4,10,4,120,2623287,21860,3652
list-id-m,4,20,4,240,6472702,26969,27623
list-id-m,4,40,4,480,3929845,8187,4686
list-id-m,4,80,4,960,11945500,12443,3808
list-id-m,8,10,4,240,2730691,11377,13007
list-id-m,8,20,4,480,10133732,21111,4106
list-id-m,8,40,4,960,10832835,11284,24745
list-id-m,8,80,4,1920,35545478,18513,63164
list-id-m,12,10,4,360,14604490,40568,20703
list-id-m,12,20,4,720,21785073,30257,87506
list-id-m,12,40,4,1440,16855015,11704,68536
list-id-m,12,80,4,2880,46539682,16159,173373
list-id-m,16,10,4,480,12051719,25107,77459
list-id-m,16,20,4,960,13654934,14223,71389
list-id-m,16,40,4,1920,38248127,19920,74603
list-id-m,16,80,4,3840,32693442,8513,78904
list-id-s,1,10,4,30,692212,23073,1331
list-id-s,1,20,4,60,283456,4724,47
list-id-s,1,40,4,120,1368451,11403,1217
list-id-s,1,80,4,240,810951,3378,285
list-id-s,4,10,4,120,1333557,11112,8025
list-id-s,4,20,4,240,2319681,9665,6575
list-id-s,4,40,4,480,2391382,4982,8705
list-id-s,4,80,4,960,3573302,3722,7754
list-id-s,8,10,4,240,2025766,8440,12211
list-id-s,8,20,4,480,376714807,784822,6861976
list-id-s,8,40,4,960,24722278,25752,27567
list-id-s,8,80,4,1920,14112972,7350,1759
list-id-s,12,10,4,360,6142213,17061,5961
list-id-s,12,20,4,720,530691167,737071,9334535
list-id-s,12,40,4,1440,1856305124,1289100,17925296
list-id-s,12,80,4,2880,1098800702,381528,5956546
list-id-s,16,10,4,480,6200569,12917,52277
list-id-s,16,20,4,960,169815625,176891,3244968
list-id-s,16,40,4,1920,3304991,1721,3033
list-id-s,16,80,4,3840,752715532,196019,4274800
list-none-m,1,1000,4,3000,6061789,2020,357
list-none-m,2,1000,4,6000,10057938,1676,760
list-none-m,4,1000,4,12000,16641487,1386,2905
list-none-m,8,1000,4,24000,87478810,3644,16536
list-none-m,12,1000,4,36000,137869819,3829,28280
list-none-m,1,1000,8,3000,10083544,3361,470
list-none-m,2,1000,8,6000,16437535,2739,512
list-none-m,4,1000,8,12000,33569237,2797,5472
list-none-m,8,1000,8,24000,61023807,2542,8226
list-none-m,12,1000,8,36000,106933736,2970,22783
list-none-m,1,1000,16,3000,3228298,1076,219
list-none-m,2,1000,16,6000,11031644,1838,929
list-none-m,4,1000,16,12000,35860371,2988,4664
list-none-m,8,1000,16,24000,77749662,3239,9433
list-none-m,12,1000,16,36000,123338102,3426,23135
list-none-s,1,1000,4,3000,17726183,5908,589
list-none-s,2,1000,4,6000,46378348,7729,1548
list-none-s,4,1000,4,12000,25595509,2132,724
list-none-s,8,1000,4,24000,118018220,4917,28434
list-none-s,12,1000,4,36000,235216182,6533,79570
list-none-s,1,1000,8,3000,23823898,7941,893
list-none-s,2,1000,8,6000,22292136,3715,758
list-none-s,4,1000,8,12000,74143631,6178,1144
list-none-s,8,1000,8,24000,62301177,2595,10043
list-none-s,12,1000,8,36000,172113962,4780,49600
list-none-s,1,1000,16,3000,18685386,6228,762
list-none-s,2,1000,16,6000,24232898,4038,1049
list-none-s,4,1000,16,12000,36886492,3073,2098
list-none-s,8,1000,16,24000,28670479,1194,1471
list-none-s,12,1000,16,36000,126244349,3506,35365
list-none-s,1,1000,1,3000,3228886,1076,31
list-none-s,2,1000,1,6000,11377183,1896,2636
list-none-s,4,1000,1,12000,51479534,4289,17530
list-none-s,8,1000,1,24000,215070471,8961,75824
list-none-s,12,1000,1,36000,551386433,15316,244988
list-none-s,16,1000,1,48000,603029456,12563,197423
list-none-s,24,1000,1,72000,3082249381,42809,1338153
list-none-m,1,1000,1,3000,3242164,1080,35
list-none-m,2,1000,1,6000,18867250,3144,4680
list-none-m,4,1000,1,12000,79841045,6653,27901
list-none-m,8,1000,1,24000,322462505,13435,120543
list-none-m,12,1000,1,36000,530664901,14740,183552
list-none-m,16,1000,1,48000,1166712082,24306,468043
list-none-m,24,1000,1,72000,1986905030,27595,701609
list-id-none,1,1,4,3,106393,35464,0
list-id-none,1,2,4,6,92989,15498,0
list-id-none,1,4,4,12,65502,5458,0
list-id-none,1,8,4,24,86329,3597,0
list-id-none,1,16,4,48,88419,1842,0
list-id-none,4,1,4,12,139703,11641,0
list-id-none,4,2,4,24,112808,4700,0
list-id-none,4,4,4,48,135499,2822,0
list-id-none,4,8,4,96,154489,1609,0
list-id-none,4,16,4,192,177434,924,0
list-id-none,8,1,4,24,228372,9515,0
list-id-none,8,2,4,48,235679,4909,0
list-id-none,8,4,4,96,240559,2505,0
list-id-none,8,8,4,192,214829,1118,0
list-id-none,8,16,4,384,222049,578,0
list-id-none,12,1,4,36,320546,8904,0
list-id-none,12,2,4,72,333485,4631,0
list-id-none,12,4,4,144,337566,2344,0
list-id-none,12,8,4,288,470854,1634,0
list-id-none,12,16,4,576,388922,675,0
list-id-none,16,1,4,48,454965,9478,0
list-id-none,16,2,4,96,466272,4857,0
list-id-none,16,4,4,192,481864,2509,0
list-id-none,16,8,4,384,447959,1166,0
list-id-none,16,16,4,768,450337,586,0
list-id-m,1,10,4,30,110609,3686,74
list-id-m,1,20,4,60,157592,2626,43
list-id-m,1,40,4,120,188030,1566,30
list-id-m,1,80,4,240,262431,1093,24
list-id-m,4,10,4,120,278600,2321,1888
list-id-m,4,20,4,240,1087619,4531,4653
list-id-m,4,40,4,480,1330381,2771,1382
list-id-m,4,80,4,960,1012114,1054,1434
list-id-m,8,10,4,240,1149476,4789,12597
list-id-m,8,20,4,480,1457928,3037,5761
list-id-m,8,40,4,960,1815544,1891,3444
list-id-m,8,80,4,1920,1842835,959,3456
list-id-m,12,10,4,360,1027242,2853,6138
list-id-m,12,20,4,720,1566581,2175,11899
list-id-m,12,40,4,1440,2226758,1546,8854
list-id-m,12,80,4,2880,5092709,1768,9338
list-id-m,16,10,4,480,2057954,4287,9077
list-id-m,16,20,4,960,1677612,1747,2030
list-id-m,16,40,4,1920,3191955,1662,15404
list-id-m,16,80,4,3840,4829244,1257,12127
list-id-s,1,10,4,30,148591,4953,48
list-id-s,1,20,4,60,127504,2125,41
list-id-s,1,40,4,120,186120,1551,37
list-id-s,1,80,4,240,249060,1037,35
list-id-s,4,10,4,120,244001,2033,2774
list-id-s,4,20,4,240,296518,1235,1708
list-id-s,4,40,4,480,429043,893,1443
list-id-s,4,80,4,960,755978,787,1632
list-id-s,8,10,4,240,480570,2002,5647
list-id-s,8,20,4,480,1319134,2748,6183
list-id-s,8,40,4,960,987433,1028,5822
list-id-s,8,80,4,1920,2092712,1089,6512
list-id-s,12,10,4,360,1240863,3446,13728
list-id-s,12,20,4,720,1616703,2245,14030
list-id-s,12,40,4,1440,2632084,1827,16865
list-id-s,12,80,4,2880,3802979,1320,12555
list-id-s,16,10,4,480,2252369,4692,34833
list-id-s,16,20,4,960,1829834,1906,13016
list-id-s,16,40,4,1920,3608988,1879,22542
list-id-s,16,80,4,3840,5513233,1435,23871
list-none-m,1,1000,4,3000,1130945,376,18
list-none-m,2,1000,4,6000,5429114,904,601
list-none-m,4,1000,4,12000,13842736,1153,2432
list-none-m,8,1000,4,24000,45332812,1888,11491
list-none-m,12,1000,4,36000,99949251,2776,30577
list-none-m,1,1000,8,3000,767550,255,19
list-none-m,2,1000,8,6000,3687032,614,324
list-none-m,4,1000,8,12000,7859531,654,967
list-none-m,8,1000,8,24000,20709249,862,3907
list-none-m,12,1000,8,36000,42817465,1189,9642
list-none-m,1,1000,16,3000,573280,191,18
list-none-m,2,1000,16,6000,2664138,444,171
list-none-m,4,1000,16,12000,4900679,408,446
list-none-m,8,1000,16,24000,11054369,460,1229
list-none-m,12,1000,16,36000,19628539,545,2929
list-none-s,1,1000,4,3000,1166470,388,39
list-none-s,2,1000,4,6000,4712437,785,470
list-none-s,4,1000,4,12000,11682988,973,2248
list-none-s,8,1000,4,24000,39052308,1627,12294
list-none-s,12,1000,4,36000,88047220,2445,32160
list-none-s,1,1000,8,3000,866132,288,33
list-none-s,2,1000,8,6000,4080504,680,312
list-none-s,4,1000,8,12000,7365865,613,866
list-none-s,8,1000,8,24000,17530178,730,4088
list-none-s,12,1000,8,36000,35471820,985,10203
list-none-s,1,1000,16,3000,645555,215,43
list-none-s,2,1000,16,6000,1433541,238,76
list-none-s,4,1000,16,12000,4081429,340,374
list-none-s,8,1000,16,24000,8838334,368,1418
list-none-s,12,1000,16,36000,15571473,432,3095
list-none-s,1,1000,1,3000,3438267,1146,33
list-none-s,2,1000,1,6000,11206290,1867,2665
list-none-s,4,1000,1,12000,73792077,6149,27793
list-none-s,8,1000,1,24000,245685806,10236,105773
list-none-s,12,1000,1,36000,351567240,9765,116005
list-none-s,16,1000,1,48000,803106481,16731,294741
list-none-s,24,1000,1,72000,2584960181,35902,994365
list-none-m,1,1000,1,3000,3209696,1069,35
list-none-m,2,1000,1,6000,20072138,3345,4988
list-none-m,4,1000,1,12000,81016855,6751,27516
list-none-m,8,1000,1,24000,348749134,14531,131844
list-none-m,12,1000,1,36000,569657532,15823,206676
list-none-m,16,1000,1,48000,1091619752,22742,436570
list-none-m,24,1000,1,72000,2360509160,32784,893266
list-id-none,1,1,4,3,102644,34214,0
list-id-none,1,2,4,6,83139,13856,0
list-id-none,1,4,4,12,60303,5025,0
list-id-none,1,8,4,24,124389,5182,0
list-id-none,1,16,4,48,118873,2476,0
list-id-none,4,1,4,12,150723,12560,0
list-id-none,4,2,4,24,146958,6123,0
list-id-none,4,4,4,48,147182,3066,0
list-id-none,4,8,4,96,157533,1640,0
list-id-none,4,16,4,192,146450,762,0
list-id-none,8,1,4,24,313012,13042,0
list-id-none,8,2,4,48,321515,6698,0
list-id-none,8,4,4,96,295357,3076,0
list-id-none,8,8,4,192,269224,1402,0
list-id-none,8,16,4,384,318693,829,0
list-id-none,12,1,4,36,438263,12173,0
list-id-none,12,2,4,72,424359,5893,0
list-id-none,12,4,4,144,392469,2725,0
list-id-none,12,8,4,288,353232,1226,0
list-id-none,12,16,4,576,368716,640,0
list-id-none,16,1,4,48,590458,12301,0
list-id-none,16,2,4,96,548421,5712,0
list-id-none,16,4,4,192,550619,2867,0
list-id-none,16,8,4,384,557547,1451,0
list-id-none,16,16,4,768,508764,662,0
list-id-m,1,10,4,30,129484,4316,104
list-id-m,1,20,4,60,146870,2447,43
list-id-m,1,40,4,120,225726,1881,39
list-id-m,1,80,4,240,303788,1265,30
list-id-m,4,10,4,120,281454,2345,1538
list-id-m,4,20,4,240,376807,1570,1950
list-id-m,4,40,4,480,1472087,3066,1535
list-id-m,4,80,4,960,1592749,1659,1497
list-id-m,8,10,4,240,593496,2472,6023
list-id-m,8,20,4,480,1368709,2851,7257
list-id-m,8,40,4,960,1029507,1072,3367
list-id-m,8,80,4,1920,1776296,925,3335
list-id-m,12,10,4,360,1672094,4644,4121
list-id-m,12,20,4,720,1796797,2495,15684
list-id-m,12,40,4,1440,1567044,1088,5589
list-id-m,12,80,4,2880,2910147,1010,6787
list-id-m,16,10,4,480,831961,1733,7369
list-id-m,16,20,4,960,1178099,1227,5879
list-id-m,16,40,4,1920,2117724,1102,7973
list-id-m,16,80,4,3840,4247697,1106,11078
list-id-s,1,10,4,30,144566,4818,51
list-id-s,1,20,4,60,144248,2404,41
list-id-s,1,40,4,120,230028,1916,34
list-id-s,1,80,4,240,286322,1193,32
list-id-s,4,10,4,120,287187,2393,1400
list-id-s,4,20,4,240,378986,1579,2174
list-id-s,4,40,4,480,409467,853,1426
list-id-s,4,80,4,960,1609038,1676,1673
list-id-s,8,10,4,240,1286253,5359,26530
list-id-s,8,20,4,480,1349027,2810,12220
list-id-s,8,40,4,960,927600,966,4822
list-id-s,8,80,4,1920,2422008,1261,6676
list-id-s,12,10,4,360,1401406,3892,21044
list-id-s,12,20,4,720,1656503,2300,10243
list-id-s,12,40,4,1440,2199745,1527,10157
list-id-s,12,80,4,2880,4211223,1462,13448
list-id-s,16,10,4,480,1667942,3474,5681
list-id-s,16,20,4,960,1936486,2017,22581
list-id-s,16,40,4,1920,3915109,2039,27063
list-id-s,16,80,4,3840,5651471,1471,21601
list-none-m,1,1000,4,3000,1149609,383,18
list-none-m,2,1000,4,6000,5113565,852,569
list-none-m,4,1000,4,12000,13289410,1107,2423
list-none-m,8,1000,4,24000,44934863,1872,11953
list-none-m,12,1000,4,36000,97961428,2721,31112
list-none-m,1,1000,8,3000,777821,259,18
list-none-m,2,1000,8,6000,3611583,601,296
list-none-m,4,1000,8,12000,7596695,633,855
list-none-m,8,1000,8,24000,22454132,935,4172
list-none-m,12,1000,8,36000,43429010,1206,9723
list-none-m,1,1000,16,3000,578312,192,18
list-none-m,2,1000,16,6000,2579018,429,162
list-none-m,4,1000,16,12000,4895487,407,419
list-none-m,8,1000,16,24000,11674457,486,1354
list-none-m,12,1000,16,36000,19256414,534,2930
list-none-s,1,1000,4,3000,1248018,416,45
list-none-s,2,1000,4,6000,4671856,778,459
list-none-s,4,1000,4,12000,10668749,889,2179
list-none-s,8,1000,4,24000,36186186,1507,11311
list-none-s,12,1000,4,36000,94257628,2618,34038
list-none-s,1,1000,8,3000,846972,282,33
list-none-s,2,1000,8,6000,3979202,663,294
list-none-s,4,1000,8,12000,6658996,554,883
list-none-s,8,1000,8,24000,18093104,753,3990
list-none-s,12,1000,8,36000,35954063,998,10264
list-none-s,1,1000,16,3000,649403,216,33
list-none-s,2,1000,16,6000,1474589,245,82
list-none-s,4,1000,16,12000,4468411,372,424
list-none-s,8,1000,16,24000,8865153,369,1370
list-none-s,12,1000,16,36000,15924987,442,3213
list-none-s,1,1000,1,3000,3368616,1122,33
list-none-s,2,1000,1,6000,14788719,2464,3752
list-none-s,4,1000,1,12000,54823615,4568,20104
list-none-s,8,1000,1,24000,170043234,7085,58221
list-none-s,12,1000,1,36000,412471492,11457,145559
list-none-s,16,1000,1,48000,1062316728,22131,473888
list-none-s,24,1000,1,72000,2340833015,32511,945466
list-none-m,1,1000,1,3000,3340989,1113,34
list-none-m,2,1000,1,6000,19508096,3251,4881
list-none-m,4,1000,1,12000,79170947,6597,27314
list-none-m,8,1000,1,24000,353386533,14724,138026
list-none-m,12,1000,1,36000,552511536,15347,189834
list-none-m,16,1000,1,48000,1085513915,22614,418655
list-none-m,24,1000,1,72000,2300596589,31952,831167
list-id-none,1,1,4,3,71443,23814,0
list-id-none,1,2,4,6,72126,12021,0
list-id-none,1,4,4,12,88507,7375,0
list-id-none,1,8,4,24,87260,3635,0
list-id-none,1,16,4,48,69148,1440,0
list-id-none,4,1,4,12,119813,9984,0
list-id-none,4,2,4,24,169038,7043,0
list-id-none,4,4,4,48,180636,3763,0
list-id-none,4,8,4,96,165272,1721,0
list-id-none,4,16,4,192,116623,607,0
list-id-none,8,1,4,24,310206,12925,0
list-id-none,8,2,4,48,286038,5959,0
list-id-none,8,4,4,96,306924,3197,0
list-id-none,8,8,4,192,237129,1235,0
list-id-none,8,16,4,384,284737,741,0
list-id-none,12,1,4,36,338563,9404,0
list-id-none,12,2,4,72,361535,5021,0
list-id-none,12,4,4,144,373907,2596,0
list-id-none,12,8,4,288,337109,1170,0
list-id-none,12,16,4,576,343501,596,0
list-id-none,16,1,4,48,511609,10658,0
list-id-none,16,2,4,96,443887,4623,0
list-id-none,16,4,4,192,453580,2362,0
list-id-none,16,8,4,384,439231,1143,0
list-id-none,16,16,4,768,635435,827,0
list-id-m,1,10,4,30,112905,3763,71
list-id-m,1,20,4,60,154576,2576,44
list-id-m,1,40,4,120,170182,1418,38
list-id-m,1,80,4,240,263825,1099,27
list-id-m,4,10,4,120,291100,2425,1208
list-id-m,4,20,4,240,391487,1631,1620
list-id-m,4,40,4,480,500824,1043,1208
list-id-m,4,80,4,960,1702478,1773,3085
list-id-m,8,10,4,240,524864,2186,4568
list-id-m,8,20,4,480,1470349,3063,5631
list-id-m,8,40,4,960,1768388,1842,3927
list-id-m,8,80,4,1920,2675413,1393,6691
list-id-m,12,10,4,360,1497120,4158,16007
list-id-m,12,20,4,720,1729952,2402,15575
list-id-m,12,40,4,1440,2345166,1628,5698
list-id-m,12,80,4,2880,3733272,1296,8922
list-id-m,16,10,4,480,855925,1783,4440
list-id-m,16,20,4,960,2514078,2618,14970
list-id-m,16,40,4,1920,2170114,1130,2055
list-id-m,16,80,4,3840,6380445,1661,15010
list-id-s,1,10,4,30,102814,3427,45
list-id-s,1,20,4,60,151473,2524,42
list-id-s,1,40,4,120,182012,1516,37
list-id-s,1,80,4,240,249729,1040,35
list-id-s,4,10,4,120,244220,2035,1713
list-id-s,4,20,4,240,833882,3474,4043
list-id-s,4,40,4,480,1142978,2381,2986
list-id-s,4,80,4,960,722069,752,1716
list-id-s,8,10,4,240,1278095,5325,9999
list-id-s,8,20,4,480,4530692,9438,75604
list-id-s,8,40,4,960,1217313,1268,4990
list-id-s,8,80,4,1920,2041183,1063,6997
list-id-s,12,10,4,360,1237573,3437,4000
list-id-s,12,20,4,720,1736967,2412,15555
list-id-s,12,40,4,1440,6381440,4431,55299
list-id-s,12,80,4,2880,4796497,1665,15510
list-id-s,16,10,4,480,4694563,9780,20141
list-id-s,16,20,4,960,6886071,7172,72901
list-id-s,16,40,4,1920,9541687,4969,52088
list-id-s,16,80,4,3840,8307424,2163,23814
list-none-m,1,1000,4,3000,1123855,374,19
list-none-m,2,1000,4,6000,6218219,1036,583
list-none-m,4,1000,4,12000,14735589,1227,2769
list-none-m,8,1000,4,24000,48734029,2030,11892
list-none-m,12,1000,4,36000,112818226,3133,35559
list-none-m,1,1000,8,3000,785348,261,19
list-none-m,2,1000,8,6000,3642647,607,302
list-none-m,4,1000,8,12000,6313935,526,736
list-none-m,8,1000,8,24000,23613296,983,4220
list-none-m,12,1000,8,36000,51513574,1430,10941
list-none-m,1,1000,16,3000,567875,189,19
list-none-m,2,1000,16,6000,2725418,454,148
list-none-m,4,1000,16,12000,4440314,370,363
list-none-m,8,1000,16,24000,14002968,583,1562
list-none-m,12,1000,16,36000,24217729,672,3589
list-none-s,1,1000,4,3000,1171492,390,34
list-none-s,2,1000,4,6000,4514721,752,436
list-none-s,4,1000,4,12000,10904647,908,2250
list-none-s,8,1000,4,24000,42441951,1768,12445
list-none-s,12,1000,4,36000,89553477,2487,30546
list-none-s,1,1000,8,3000,825097,275,34
list-none-s,2,1000,8,6000,3777474,629,277
list-none-s,4,1000,8,12000,6612597,551,898
list-none-s,8,1000,8,24000,19519128,813,4048
list-none-s,12,1000,8,36000,34799578,966,8944
list-none-s,1,1000,16,3000,700602,233,35
list-none-s,2,1000,16,6000,2499201,416,173
list-none-s,4,1000,16,12000,4353595,362,415
list-none-s,8,1000,16,24000,11094985,462,1426
list-none-s,12,1000,16,36000,17749246,493,2915
list-none-s,1,1000,1,3000,9892882,3297,828
list-none-s,2,1000,1,6000,16515863,2752,2490
list-none-s,4,1000,1,12000,47984103,3998,11418
list-none-s,8,1000,1,24000,247784299,10324,79247
list-none-s,12,1000,1,36000,617429124,17150,224368
list-none-s,16,1000,1,48000,609295915,12693,203832
list-none-s,24,1000,1,72000,1517186450,21072,540300
list-none-m,1,1000,1,3000,3293237,1097,37
list-none-m,2,1000,1,6000,17502463,2917,4375
list-none-m,4,1000,1,12000,82142405,6845,28447
