add-yield-none,1,100,200,302011,1510,0
add-yield-none,1,1000,2000,1849856,924,0
add-yield-none,1,10000,20000,18362294,918,0
add-yield-none,1,100000,200000,143935446,719,0
add-yield-none,1,1000000,2000000,1724468832,862,0
add-yield-none,2,100,400,340419,851,13
add-yield-none,2,1000,4000,1870827,467,4
add-yield-none,2,10000,40000,17654256,441,-39
add-yield-none,2,100000,400000,137136407,342,-2487
add-yield-none,2,1000000,4000000,1611881078,402,-97041
add-yield-none,4,100,800,10188003,12735,33
add-yield-none,4,1000,8000,32743187,4092,472
add-yield-none,4,10000,80000,40131906,501,300
add-yield-none,4,100000,800000,212361764,265,-48348
add-yield-none,4,1000000,8000000,1849888963,231,-355346
add-yield-m,2,10000,40000,257770958,6444,0
add-yield-m,4,10000,80000,380901439,4761,0
add-yield-m,8,10000,160000,1351278878,8445,0
add-yield-m,12,10000,240000,2557389919,10655,0
add-yield-c,2,10000,40000,31939097,798,0
add-yield-c,4,10000,80000,69534107,869,0
add-yield-c,8,10000,160000,149046603,931,0
add-yield-c,12,10000,240000,233712252,973,0
add-yield-s,2,10000,40000,36432308,910,0
add-yield-s,4,10000,80000,85529065,1069,0
add-yield-s,8,10000,160000,187019831,1168,0
add-yield-s,12,10000,240000,429781832,1790,0
add-m,1,10000,20000,882534,44,0
add-m,2,10000,40000,5946982,148,0
add-m,4,10000,80000,13605193,170,0
add-m,8,10000,160000,38713808,241,0
add-m,12,10000,240000,55223814,230,0
add-c,1,10000,20000,520569,26,0
add-c,2,10000,40000,3577795,89,0
add-c,4,10000,80000,6597728,82,0
add-c,8,10000,160000,13653572,85,0
add-c,12,10000,240000,20784327,86,0
add-s,1,10000,20000,437866,21,0
add-s,2,10000,40000,8225164,205,0
add-s,4,10000,80000,7426982,92,0
add-s,8,10000,160000,38721355,242,0
add-s,12,10000,240000,56194750,234,0
add-none,2,100,400,181684,454,0
add-none,2,1000,4000,221770,55,-152
add-none,2,10000,40000,1145350,28,-989
add-none,2,100000,400000,8754476,21,-6654
add-none,4,100,800,201545,251,0
add-none,4,1000,8000,255426,31,0
add-none,4,10000,80000,1958602,24,-8402
add-none,4,100000,800000,16766509,20,-64011
add-none,8,100,1600,333290,208,0
add-none,8,1000,16000,515879,32,-1164
